filesize,extflag,entropy,malicious
176248,1,7.276241754292704,0
104448,1,7.46137537241258,1
254504,1,7.382664196349094,1
224296,1,7.004445040748544,1
114176,1,5.578416436557713,1
92672,1,7.635106106744892,1
139264,1,6.226205148455565,1
44664,1,4.6783042014299765,0
64056,1,5.3402595938908,0
105472,1,5.627843897975664,1
1036288,1,6.976762112496052,1
482368,1,6.537567234835441,0
19968,1,4.946957034818434,1
58664,1,4.744313429339709,0
186880,1,7.727883883966816,1
246272,1,6.324107584161797,0
27648,1,5.651079424940672,1
17520,1,5.463137991850919,0
104448,1,6.998647083387252,0
181760,1,4.2922853452402405,1
1949696,1,6.724101053938581,0
83968,1,6.277562802991421,1
16816,1,5.572396567949452,0
41472,1,7.29026314736054,1
94720,1,7.599957607261378,1
574104,1,7.201549707878955,1
634272,1,6.810440502173716,0
166400,1,7.0036273881932125,1
878592,1,6.418923224058796,0
348160,1,7.133573769318668,1
30720,1,5.95918973541202,0
200192,1,6.638127552092212,1
56832,1,6.1722630276744574,0
48128,1,6.436533238137634,1
80896,1,6.176414805106792,1
95744,1,7.619710293825307,1
136192,1,7.9197441319254205,1
91136,1,5.626486768379676,1
137336,1,6.184228950882737,0
53248,1,4.708528853335379,0
21368,1,5.132205774078475,0
310277,1,7.67440269561025,1
109568,1,4.986387800200223,0
18432,1,5.434086562522857,1
96768,1,6.924637625348558,1
238592,1,7.222456955918398,1
258048,1,6.515430266463378,1
317957,1,7.028658203584655,1
315392,1,7.698880762132516,1
2551296,1,6.44799237684749,0
13696,1,5.595927817286613,0
192512,1,5.955174206971694,0
365568,1,7.546568327964453,1
507424,1,6.538788870365788,0
15160,1,6.366616667167102,0
31064,1,6.486559812785977,0
311296,1,6.142712366099207,0
78848,1,6.346914178216503,1
227840,1,7.910172185968776,1
156672,1,6.367090105986437,1
272128,1,7.880210309537454,1
613408,1,6.421780040708075,0
52256,1,6.352422126523879,0
36352,1,6.205998871301467,0
174080,1,7.816558886763511,1
466432,1,7.699965850691429,1
195584,1,6.183926516720792,0
119808,1,6.570588322944503,1
92160,1,7.628534261096804,1
982016,1,7.496236380296143,1
299536,1,7.285447450381608,1
114688,1,5.363913763788297,0
32440,1,6.463410227553706,0
344064,1,7.282642395051587,1
253880,0,7.741997846030227,0
103424,1,5.678291008541236,1
180752,1,6.278407937044622,0
394240,1,7.978190604141622,1
52224,1,5.934433868743253,1
1320448,0,6.766549075176436,0
94208,1,5.853461074147736,1
90112,1,4.8224801452667965,1
266752,1,7.613252829109226,1
598016,1,5.676610552689825,0
2308640,1,6.232374882447916,0
394200,0,6.593179031936609,0
56320,1,7.871244525874572,1
127464,1,6.120272720828187,0
437208,1,6.536687289041537,0
126784,1,6.922246295656921,0
127520,1,5.984764146000919,0
143872,1,6.703292117256721,1
353128,1,6.117628016606782,0
15944,1,5.90729406492033,0
171520,1,7.721837599042344,1
152709,1,6.900922454759323,1
154392,1,5.695910636209397,0
19968,1,5.861753406796339,0
198656,1,6.677543700964409,1
94208,1,7.63855012948096,1
87968,1,6.078584058288626,0
22528,1,4.178967932050498,1
101712,1,6.040730193222703,0
64000,1,7.635215164987923,1
5090728,1,7.99891696520217,0
33696,1,5.821317425022724,0
163840,1,7.331435754199138,1
360568,1,6.215884779089279,0
254976,1,7.753910241866587,1
467456,1,5.794842002289455,0
1059328,1,6.428030106103181,0
101888,1,7.542195869100297,1
101376,1,5.354493852952618,1
2669576,1,7.996176435493949,0
28160,1,5.865667278196118,1
121856,1,5.521674446581786,1
466432,1,7.825609676993264,1
254464,1,4.869024157094591,0
214528,1,5.793342667907501,0
23040,1,6.1553462402044365,0
31458458,1,7.998395488505585,0
100384,1,6.350066122539385,1
93184,1,7.63792945449883,1
53328,1,4.881735601851194,0
4013056,1,3.753521985643269,0
12416,1,3.276343069335629,1
45568,1,7.620807765629108,1
59656,1,5.998944739081997,1
94208,1,7.641465033460522,1
57843,1,7.768633402428363,1
18744,1,6.3490415071911706,0
130560,1,7.345466811958309,1
58368,1,4.578026873784851,0
279352,1,6.188246602061684,0
93696,1,7.628787344237141,1
29696,1,5.888187373741394,0
642070,1,7.941878319132469,1
412160,1,7.756854697929971,1
513536,1,7.754318645856569,1
254496,1,6.270135352651139,0
218448,1,6.356793783742709,0
15416,1,5.991211087970587,0
1407253,1,7.367275047290349,1
984816,1,6.6058989192510325,0
103424,1,5.678246134196271,1
17408,1,6.048380928825723,1
118272,1,7.554705312016245,1
8192,1,3.525973533050172,0
23552,1,4.737698024102427,1
16384,1,3.24526052240054,0
456704,1,7.374459734696115,1
59656,1,5.998082366670427,1
130560,1,6.934797778496136,1
302080,1,7.585365807379091,1
76135,1,7.192923428113376,1
45568,1,5.548625493316095,0
20549,1,4.003553604248186,0
15944,1,5.609141915031798,0
138240,1,6.877228492840882,1
1234808,1,6.279419925269152,0
491520,1,7.726915029958375,1
114688,1,5.909313510303103,1
99592,1,6.734037591899866,0
319488,1,7.578284819728682,1
22488,1,6.602834380231676,0
94208,1,7.640714706637383,1
957082,1,7.9796408592461905,0
32768,1,6.02548454767299,0
199408,1,5.578564392433086,0
16456,1,5.477554388145645,0
88144,1,6.307462955852657,0
465640,1,6.483443161228538,0
124928,1,7.566389213815906,1
714528,1,6.631354107552603,0
408576,1,7.706130785721788,1
295440,1,6.361168995366187,0
34816,1,6.070664252906586,0
387632,1,6.800094249791198,0
116736,1,7.192982244832756,1
70656,1,6.883539899299247,1
125440,1,5.336723863078597,1
396360,1,5.757808386769352,0
16896,1,4.610972338391217,1
792064,1,5.760392843552118,0
20992,1,5.277098351798341,1
93184,1,7.663134290247246,1
442880,1,6.906436531352922,1
61952,1,6.396399372293548,0
363520,1,7.526630534068698,1
13328,1,6.185466461668859,0
511048,1,6.710588923251685,0
78848,1,6.527217989077808,1
445440,1,7.675792189092561,1
7168,1,4.347875162705532,0
340480,1,7.563304458044725,1
822280,1,6.397435457567095,1
1611048,1,5.548224886640174,0
124416,1,7.517986675536765,1
570704,1,6.14868697231774,0
143904,1,6.056453316478577,0
138752,1,7.228318652625384,1
81920,1,5.237356255915923,0
118272,1,5.335933544807362,1
99624,1,5.537004758042421,0
28739,1,4.422231784621616,0
579640,1,6.058240179663599,0
1234800,1,6.280576825228139,0
38400,1,6.673847255790416,0
178496,0,6.521104220142653,0
20480,1,5.8281611680995145,0
22528,1,5.207720045714938,1
246784,1,6.503191922947212,0
92672,1,7.66635871510057,1
213504,1,5.849433839056558,0
53248,1,5.558630355676254,0
125952,1,5.311199502334829,1
43008,1,6.560827117884129,0
105472,1,5.627841036487258,1
69632,1,4.544020147233718,1
38400,1,6.06427267575523,0
129056,1,6.421380112405517,0
8274695,1,7.999469212421106,0
82944,1,6.369040489860201,0
104960,1,7.453999086198903,1
125440,1,5.336736596851615,1
139488,0,5.902307686254576,0
11280,1,6.595280327940985,0
102344,1,7.11619032551406,0
348160,1,6.542820064620783,0
28771,1,3.333910535185733,0
16896,1,5.512743440760957,0
458752,1,7.861966130392824,1
118272,1,5.560997802911895,1
98304,1,7.417739567818534,1
249896,1,7.05746868984117,1
20480,1,7.7302243161994575,1
4488704,1,7.9953107616850145,0
184832,1,7.93830730960854,1
73728,1,4.449478166104956,1
123904,1,5.185001321657944,1
491552,1,6.254444292850693,0
90112,1,5.648154255076136,1
19984,1,5.684131356724754,0
6283264,1,4.4397504305812365,0
30488,1,6.454931077662804,0
179728,1,6.754341254936769,0
47616,1,6.350472982436198,0
71016,1,7.823158616483645,0
86872,1,6.635872043836922,0
32768,1,6.334267941791336,0
132608,1,6.714564319454037,0
468568,1,6.397657592734104,0
854016,1,7.983393352554674,1
2560,1,3.872181147396566,0
261456,1,6.395648292941835,0
301056,1,6.461365080815472,0
191488,1,6.225006998762987,0
92160,1,5.41017323669833,0
51200,1,5.08000145779665,1
776704,1,7.950902513667669,1
254464,1,7.518498428730569,1
118272,1,5.335909555812554,1
940032,1,6.4853172826830825,0
13312,1,5.079072586910777,0
449792,1,7.956345565734659,1
18944,1,6.056223970987956,1
83456,1,7.906605067806906,1
870912,1,6.682853096979604,0
18336,1,6.123731406411198,0
1221632,1,6.729826844678534,0
44544,1,5.572029215436008,1
45056,1,6.389506738139948,0
283160,1,7.529428426636852,1
111616,1,4.672139960620108,1
227328,1,7.823114081848433,1
76800,1,6.746602904879355,1
46592,1,6.105590293200289,1
30624,1,4.031897537523818,0
380928,1,7.3325197246367155,1
101376,1,6.272933658388632,0
303621,1,6.939206347984666,1
87058,1,5.797278298850637,1
142336,1,7.758802935911514,1
505136,1,6.325250619056206,0
86528,1,5.906634927970953,0
68608,1,6.271785678585373,0
34304,1,6.65941091564734,1
48128,1,6.489178602750164,1
28160,1,5.964347962716322,1
29696,1,5.967373037216689,1
48128,1,5.97361521597927,1
78648,1,6.216750850642296,0
8568,1,6.443255549787362,0
67963216,1,7.999554710993223,0
90144,1,5.601572583768197,0
221184,1,7.007592575570663,1
66560,1,7.930549348090196,1
32768,1,5.845250941560791,0
44544,1,7.817000994094611,1
250880,1,7.514072172425722,1
96768,1,6.924664371620902,1
117760,1,5.22776849782196,1
77824,1,7.8990380951284624,1
259584,1,7.622354576140804,1
73728,1,6.959424190232708,1
411680,1,6.449866625705437,0
6656,0,4.913281212405038,0
22144,1,4.814713418135444,1
112128,1,5.583962349337473,1
671744,1,6.458225609507748,0
970752,1,5.526218019602128,0
1990656,1,7.996101997699884,0
939432,0,6.6549848699286525,0
1412224,0,6.608815470941341,0
104448,1,5.579112538601324,1
21504,1,5.795955088414299,0
14336,1,5.47006677676942,0
338944,1,5.681884756901322,1
118272,1,5.231021585242782,1
459392,1,5.943870445949873,0
225696,1,7.242206464920079,0
103424,1,5.678298548844383,1
65536,1,4.774735943489702,1
290816,1,5.721960504875866,0
130048,1,7.474703407580781,1
181760,1,7.7069965308084285,1
16883056,1,7.999597041037905,0
356352,1,5.769235586389733,0
885264,1,7.763618789593088,1
130560,1,7.345462901683676,1
92160,1,6.588347089860667,1
118784,1,6.039485418823098,1
46936,1,6.5901641675336124,0
576376,1,6.284976200166639,0
227264,1,5.064006514570183,1
33280,1,4.965027977776367,1
12912,1,6.606939852978637,0
175104,1,4.717387520130346,1
1443840,1,4.003935046759436,0
93184,1,7.624471030684528,1
1497088,1,7.998951778069313,1
91648,1,7.628162240994753,1
109056,1,5.752394890357294,1
22144296,1,7.995834708589753,0
344064,1,7.565559601415872,1
114688,1,7.11215857851196,1
177152,1,6.541573070133114,1
68096,1,7.151440414426936,1
190480,1,6.570074643128788,0
112640,1,7.690103396329357,1
118272,1,5.335962476771826,1
122272,1,7.175362110997168,0
180246,1,6.609411306048741,1
22016,1,5.881450160150286,0
22144,1,4.812618883097596,1
29400,1,2.846324624367384,0
104448,1,5.579096256875993,1
78336,1,6.179292727644301,0
41984,1,6.74174652018113,1
153088,1,7.464214536813103,1
18944,1,7.558554486330613,1
250704,1,6.407472377531587,0
92672,1,7.539167271671822,1
301128,1,6.3805866041566,0
25088,1,6.19467595950202,1
11736,1,6.198185829460351,0
102400,1,5.700865978393298,1
9728,1,5.080878628086915,0
538624,1,6.858617192778159,0
104448,1,5.579092197646647,1
2374320,1,7.97634391123204,0
387960,1,6.220304881646116,0
117760,1,5.227763819030535,1
65536,1,6.24628032350864,0
21880,1,5.026461255954433,0
304133,1,7.636678417988726,1
84744,0,6.135273878756193,0
395776,1,7.746362510645285,1
137728,1,7.919555439706596,1
369168,1,2.522597495870557,0
456704,0,6.585596004270674,0
174592,1,6.645059684360335,1
78336,1,6.736237927654254,0
1631296,1,7.9611487082958625,0
196096,1,7.820487321566119,1
40960,1,5.12893783051585,0
152576,1,6.993229118076994,1
905872,1,6.739084310283611,0
92672,1,7.635539553058059,1
282112,1,6.197443344921357,0
194560,1,6.412983639356072,0
13864,0,6.220294093843342,0
143888,1,6.524973970432782,0
94208,1,7.639342472343389,1
25600,1,5.376561819619433,1
17920,1,5.642610234572482,0
25600,1,5.377811021719005,1
101888,1,7.84602309853145,1
44032,1,7.778543369466121,1
24672,1,1.5254957280644093,0
113152,1,5.556101512254282,1
187392,1,7.925639181744096,1
18944,1,5.762213999002623,1
348160,1,6.5262188153458265,1
208896,1,7.005434637190642,1
29328,1,6.375813803911074,0
103424,1,5.678251131989168,1
442912,1,6.664712771070422,0
121120,1,6.592549586108335,0
74256,1,5.838447987343841,0
92672,1,7.6482454861505085,1
93696,1,7.636372190895446,1
75016,1,7.029339723986055,1
56832,1,5.349310767935459,1
134656,1,7.053411183681888,1
4968079,1,7.998167286778172,0
179200,1,7.717184945539697,1
15432,1,5.740008069472115,0
170496,1,7.095485353185458,1
86016,1,5.696492676677847,1
96256,1,6.322852045200943,1
26112,1,5.759924901643029,0
37376,1,6.189086650142519,1
9592,1,6.845763797602473,0
97280,1,6.187357584651975,1
900608,1,6.603880044439328,1
3724800,1,3.5053991032720107,0
76040,1,7.032204501550784,1
49664,1,6.105302673179985,0
34151,1,6.596866877779964,1
113152,1,5.722034467638503,1
18960,1,5.715947150967989,0
101888,1,5.244745467189179,1
19456,1,5.710658049036285,1
2836995,1,7.992925710603353,1
19456,1,5.830132671434751,0
45056,1,4.165513922992638,0
230912,1,7.550869214545463,1
73728,1,7.338366622196058,1
123904,1,5.185026104250154,1
46592,1,7.714534081410152,1
466944,1,5.943210379314877,1
59656,1,5.997323714574972,1
152576,1,7.088370772726647,1
36948,1,3.575940387920697,0
6000608,1,7.9733658893783215,0
1259008,1,6.383962218344252,0
99328,1,5.143921761587731,1
16448,1,5.607337533021854,1
437320,1,6.718186519936339,0
90112,1,5.7010901953881215,1
514344,1,6.682638365951328,0
155648,1,5.400019045907218,1
6144,1,4.895551748880634,1
5632,1,4.332190697296125,0
239008,1,5.940427693709001,0
673792,1,6.6169679099698175,1
25600,1,5.376787152183811,1
348160,1,7.695230692721026,1
8192,1,0.9675667176663518,0
173984,1,3.813096906088592,0
90112,1,5.670889284076538,1
130560,1,7.345477273959426,1
68608,1,7.301707040804437,1
56656,1,6.366099820312784,0
249856,1,7.953355832393831,1
935760,1,6.414850922115623,0
163448,1,6.156128663193938,0
36864,1,5.175575688844586,0
9088,1,6.37153140301298,0
333824,1,7.600155872903364,1
348160,1,7.8166396633909345,1
65536,1,4.825224458874533,1
172032,1,6.983129037965743,1
81229680,1,7.998503667155533,0
92160,1,7.628668787376783,1
845648,1,2.9281733899646163,0
2869264,1,7.997752435786725,0
94208,1,7.658787101064783,1
73480,1,7.032318119987698,1
87552,1,7.442434021923149,1
92576,1,6.272112647647141,0
181104,1,6.538754330945242,0
311296,1,6.329577363669604,0
111119304,1,7.999996830918054,0
134656,1,6.422074979896057,0
5120,1,3.593872240162347,0
16440,1,5.984907967818552,0
247296,1,7.4985913408725695,1
513952,1,6.36871167967789,0
57176,1,6.483382856429175,0
94208,1,7.654780147219439,1
113152,1,5.457997934944399,1
141239,1,7.944075818601588,1
38400,1,6.1052331030239495,0
569344,1,7.398207299911592,1
41056,1,6.375684963395295,0
18432,1,5.714790734922671,0
143360,1,7.401741871765534,1
786944,1,6.222422074035056,0
94208,1,7.658904978239914,1
367104,1,7.688349579317397,1
74924,1,7.707392873049813,1
124928,1,7.184016491253931,1
105472,1,5.627859192321873,1
124416,1,6.275713270296315,0
226304,1,6.680795367384237,1
155648,1,5.152925421790542,1
77888,1,6.0768771812873865,0
174080,1,6.619610280538105,1
32160,1,5.721449545856485,0
410112,1,7.708730874147037,1
917504,1,6.959785161065879,0
274432,1,6.166039991258484,0
378880,1,7.950709782460968,1
144900,1,7.494532465680785,1
155648,1,6.231690537064615,1
421888,1,7.426687621586078,1
252240,1,6.36136812918226,0
48640,1,6.175891388313165,1
483840,1,7.829877007693373,1
282112,1,6.987942654381889,1
76624,1,6.653187525185003,0
3498312,1,7.998739318152775,0
151040,1,7.68579953059992,1
92672,1,7.639003437414541,1
559104,1,7.875944284011882,1
97280,1,7.6689473192033235,1
121344,1,6.47711800492302,1
94208,1,6.344518681507143,1
38400,1,6.21785034743866,0
113152,1,5.721997808451312,1
475136,1,7.771040079807024,1
94208,1,7.636481310653065,1
16116696,1,6.885181345078023,0
128000,1,7.627950421826723,1
53248,1,6.533787691352242,1
762384,1,6.583451433224505,0
51200,1,7.865830252515479,1
48128,1,5.876694283211346,1
118272,1,7.554359488246845,1
1422088,1,6.543184750696327,0
219888,0,3.443718221136612,0
352256,0,6.169288526782651,0
103424,1,5.678268021364468,1
117327,1,6.184180119441458,1
63104,1,6.564992055093194,0
124416,1,7.205817316355112,1
26936,1,6.394212151564007,0
121856,1,5.521676555350792,1
385536,1,6.521444501446187,0
89600,1,6.1915920775562565,0
61440,1,6.244013958672022,1
93188,1,7.81693838705282,1
774656,1,6.621390550168695,1
124928,1,7.183978027668884,1
45056,1,6.304069844920544,0
159744,1,6.856834899191408,1
93184,1,7.629620100019713,1
112128,1,5.58397935485891,1
108544,1,7.379506955408765,1
180224,1,5.708934816693797,1
217088,1,5.580800483185684,1
64000,1,7.128663868107617,1
120104,1,6.147394645134598,0
458240,1,6.261729159768252,1
59392,1,7.795773581678044,1
58368,1,6.215910681277263,0
194560,1,6.539072811637493,1
70144,0,6.323803932316994,0
193224,1,6.577308433466564,0
344688,1,6.443185267677428,0
260976,1,6.4568375044181305,0
137216,1,7.540235797254255,1
94208,1,5.635224194978239,1
113056,1,5.911917397654194,0
6536992,1,6.358455191445577,0
6440448,1,6.188532069218857,0
57344,1,6.370954950800778,1
96256,1,7.631248505413514,1
53248,1,5.932425026170535,0
20992,1,7.101226604528756,1
9088,1,6.307051588655643,0
403456,1,7.67412878629917,1
12416,1,3.276873804649584,1
77876,1,5.833684231563108,0
12538184,1,1.5795611281284794,0
434704,1,6.341225551732947,0
1417216,1,6.615368563029275,0
99840,1,7.58671239327549,1
13312,1,5.082599994694576,0
176640,1,7.377229672835392,1
60416,1,6.267770313653041,0
41472,1,6.254923740656312,0
235433,1,7.805794330772506,1
26104496,1,7.998476334076066,0
75264,1,7.859566230798017,1
121624,1,6.400428000350976,0
31304,1,6.660127984447792,0
176128,1,5.531858475045808,0
57856,1,7.88200094334231,1
296024,1,6.676785238717918,0
421888,1,7.401481018292094,1
356912,1,6.394109988503492,0
344064,1,7.565560791179661,1
81920,1,5.850398984227518,1
109056,1,5.752430027085409,1
75264,1,6.321377985151374,0
65536,1,7.925751125921022,1
25600,1,5.937797150840445,0
184832,1,7.528343005629146,1
28160,1,5.960040244781318,0
649472,1,7.661934190498056,1
529920,1,6.511206714832687,0
146944,1,7.0519163869707535,1
130048,1,7.474744387660942,1
82040,1,3.685266236918896,0
491520,1,6.395730793060301,0
285184,1,7.587038991765382,1
31744,1,6.03521091953277,0
92672,1,7.66257294483872,1
1610272,1,7.239514966733615,0
19360,1,5.981059778542367,0
107008,1,5.667905044289021,0
16384,1,2.732485643545727,0
332288,1,7.799450864792712,1
579072,1,6.450394169371397,1
1420424,1,7.907793937983151,0
17436560,1,7.997713061831386,0
139264,1,5.333456221607089,0
102928,1,6.045276442462991,0
2077288,1,6.6357760837895166,0
141312,1,6.984142911977063,1
5064864,1,6.445417664333466,0
16896,1,5.883427136871972,0
19968,1,5.576421120829001,0
271616,1,7.88351993697093,1
26776,1,6.527863627622482,0
120832,1,6.962993385827045,1
69120,1,5.8771367048353,0
105472,1,5.627882983247607,1
118272,1,5.231040099256778,1
305152,1,7.482429704668889,1
552960,1,7.709729461496223,1
106496,1,7.5457310215887,1
329216,1,6.3991515406001405,1
281616,1,6.231358794621914,0
113152,1,5.457967454969891,1
47616,1,6.213353757894654,0
123904,1,5.185003148543286,1
1058136,1,6.531261548069946,0
324096,1,7.727609313531249,1
253442,1,7.1893227463441445,1
250880,1,7.567361949718142,1
17920,1,3.458094601792992,0
184320,1,7.423523815542058,1
101888,1,5.243942055056435,1
217088,1,7.654830756134512,1
92672,1,7.663792663105201,1
389632,1,7.848051348126047,1
9244280,1,6.792287011013984,0
51712,1,6.896540671574985,1
37376,1,3.4074318758757243,0
15944,1,5.60309129258347,0
160256,1,7.089904847071394,0
94208,1,7.6374693150992385,1
344064,1,6.52555608733947,0
137216,1,7.92962280121229,1
69632,1,5.718330125149454,1
909312,1,6.559461784656353,0
778240,1,5.570027217834535,0
67128,1,5.861573304827838,0
33792,1,6.220437094137602,0
105984,1,5.6233274930548,1
126976,1,5.598544049803418,1
823296,1,6.708851297689595,0
149504,1,6.825461311891126,1
109056,1,5.752407923869478,1
54272,1,6.00272676875526,0
171351,1,7.383801087198983,1
16896,1,5.671971698905696,0
62464,0,6.313789573979327,0
164993,1,5.593498083732853,1
16384,1,3.1049054734662698,0
45456,1,6.783644307184697,1
123904,1,5.185004819000737,1
55808,1,7.843400519060226,1
75608,1,5.736902002572507,0
260096,1,7.759212395530664,1
953856,1,6.125771290502636,1
210432,1,7.823564362123847,1
90640,1,5.615787541178506,0
92744,1,5.113032876418893,0
266240,1,6.988033453690266,1
670016,1,6.486471796050871,0
26788960,1,7.999826225835442,0
45600,1,5.134369008068938,0
131072,0,6.074787537124962,0
14904,1,6.099466278887767,0
593920,1,6.997809837363985,1
311296,1,7.319176926978699,1
1834264,1,6.596898786949224,0
172152,1,6.530769101012477,0
179016,1,6.527498352421729,0
2277264,1,6.150994704076959,0
2233445,1,6.717522420479278,0
925568,1,6.564080900220223,0
68608,1,5.486250932935213,0
295424,1,6.050324318399765,0
868352,1,6.669894892799824,0
123904,1,5.185011820725583,1
492624,0,5.266997301832974,0
105472,1,5.62784068996204,1
507904,1,5.791277834152231,0
9784,1,6.214112427298565,0
79360,1,6.203288305099826,0
14208,1,5.347110041065662,0
159232,1,7.868643005176023,1
23040,1,7.546988042841619,1
1893672,1,6.380886396824882,0
16896,1,6.119038135796275,1
302085,1,7.68454803483661,1
186880,1,7.85112694534088,1
78336,1,6.225004258330509,1
262656,1,6.069229881702583,0
2113536,1,6.0104824267552335,0
81920,1,6.0621399822529645,1
203372,1,7.970353712362138,1
1736704,1,5.167528948206727,0
94208,1,7.337112578035197,0
93696,1,7.629130470322337,1
173400,1,6.817333713847251,0
380928,1,6.890685572562723,1
121856,1,7.503421879113267,1
896544,1,6.4159658994198345,0
50592,0,6.431629871383482,0
344064,1,7.118623150065231,1
85504,1,6.34187701539811,1
344064,1,7.302906851971829,1
15160,1,6.36613094104128,0
28792,1,6.521713457230704,0
28672,1,6.652820114717549,1
6657032,1,7.999512528971309,0
10836992,1,6.764912804680838,0
123904,1,5.1849884109980575,1
433152,1,7.634946862826829,1
12381520,1,7.999819211747205,0
459392,1,6.583949942631119,0
15672,1,6.277427227942743,0
123392,1,6.974512854300051,1
56544272,1,7.9998023306129955,0
12416,1,3.2727026404684216,1
411648,0,6.406590594396712,0
163840,1,5.6781466327501855,0
111616,0,6.366731774471732,0
321536,1,7.726565851193213,1
167440,1,6.6621873839880985,0
35840,1,6.065804440752947,0
51712,1,7.834174534315182,1
598016,1,3.658412720578633,0
118784,1,7.00502891643067,0
67584,1,6.276431715840366,0
59656,1,5.997916650247956,1
172032,1,6.252817687113575,0
846040,1,7.974068928519862,0
76288,1,7.66398759269868,1
103424,1,5.678267635083524,1
31744,1,5.960707565419677,0
236544,1,7.825726240491325,1
69504,1,6.203442180446218,0
238208,1,6.70016374609063,0
94720,1,7.600189283400325,1
172544,1,6.255452596664969,0
15160,1,6.36563432179888,0
17384,1,6.518909123615725,0
1606064,1,7.991547525056005,0
93184,1,7.619609016836123,1
73728,1,4.564835240384785,1
458240,1,6.264152024934653,1
115712,1,7.227734230451008,1
1790480,1,6.869283977839837,0
93696,1,7.604974010977791,1
12416,1,3.2784864936823874,1
35840,1,5.858987589265005,0
173056,1,7.806040423031101,1
20480,1,5.897774222479408,0
39424,1,5.584758205085552,1
39936,1,6.218154535514114,1
281600,1,6.3391273083784165,0
111616,1,4.698960904723968,1
124416,1,6.936459365105087,1
348160,1,6.542655141037356,0
18432,1,5.661305285028294,0
231736,0,6.826236120787949,0
697808,1,6.731232775727241,0
96256,1,6.322802548950854,1
103424,1,5.921038664042458,1
224768,1,6.685820404062046,1
123906,1,6.714816555995723,1
6635320,1,7.007068623362682,0
847360,1,7.916398476681491,1
14688,1,6.37647518945655,0
43008,1,5.990905292280605,0
57856,1,6.374898272332458,0
92160,1,7.658509781065289,1
123904,1,5.185002578694498,1
204800,1,7.823521867597805,1
224256,1,5.711446462286333,0
23552,1,5.368271433370838,0
36938,1,3.4399161773362943,0
263456,0,6.166550726538402,0
53620,1,7.845928133719817,1
1750528,1,6.655144398908366,0
163840,1,6.286113879761566,0
28160,1,5.881307227513869,1
4096,1,3.4964655757425573,0
69632,1,4.134153292624338,1
102400,1,5.393671853158673,1
113664,1,5.450079864777008,1
147456,1,7.28183201896599,1
99840,1,7.917868470411856,1
104448,1,5.579098216021313,1
37376,1,5.990762324302493,0
86632,1,5.830292299376108,0
92160,1,7.635518752869704,1
15872,1,5.492717066567282,0
94208,1,7.6581901410095,1
35640,1,4.063728837005288,0
1320448,1,6.307144363791226,0
25712,1,6.375153624714951,0
111616,1,4.868927225692365,0
109056,1,5.752421398691832,1
551800,1,6.326474701554456,0
66560,1,7.141443526769181,1
84992,1,7.913607582988233,1
39936,1,6.351415367495966,1
117760,1,5.227748086742418,1
1828176,1,6.472895254304471,0
65024,1,6.169592028617655,0
118784,1,5.489681080297215,1
1911768,1,6.145676355978843,0
875520,1,7.665613035486982,0
123904,1,5.413085388266463,1
105472,1,5.627846248519614,1
8704,1,4.661713236739562,0
81920,1,6.139216493749479,1
111104,1,6.5997732548353545,1
1163643,1,7.967841198445133,0
68608,1,7.247503226353444,1
140288,1,7.772682282257752,1
70867,1,5.98150206594709,1
423424,1,6.672002459205166,1
1133376,1,7.988967880472948,0
438272,1,5.86055043134589,0
30208,1,6.136885116492251,0
73480,1,7.03224391835072,1
28064,1,5.745404079003045,0
1160528,1,6.420332022919258,0
86070,1,4.964648378800825,0
229376,1,5.536233200612706,0
34816,1,6.1625089854060136,0
77824,1,7.582433596667053,1
247300,1,7.39176028840252,1
3443712,1,3.184624050152138,0
39424,1,6.376361949198153,1
253952,1,6.381895274006177,0
22016,1,4.236471736426676,1
37376,1,6.249791792037312,0
81920,0,6.361763295521307,0
14488,1,6.3314764073471705,0
188928,1,6.915103628120858,1
1052968,1,6.563317360359979,0
122880,1,5.325821482380832,1
1236336,1,6.283199854288348,0
104960,1,5.929591113174519,1
104448,1,5.579092774125292,1
67488,1,6.1108176857485095,0
16384,1,5.981511741954033,0
143360,1,6.317201821977565,1
47104,1,5.836309689535829,1
270592,1,7.879394116473863,1
320000,1,7.927873897704658,1
20513472,1,7.998442402447085,0
8534336,1,7.999716132621738,0
96232,1,5.743580938475497,0
205824,1,6.279981585273471,0
121856,1,5.966513720823481,0
32637,1,7.449988467330009,1
123904,1,5.185010416192297,1
175616,1,6.426655627736526,0
17408,1,6.424268537952545,1
218112,1,7.91232830930484,1
66048,1,6.309268106420035,0
23608,1,6.399210142080506,0
37792,1,5.926574870486108,0
202752,1,7.893521380881519,1
138240,1,7.196050042495749,1
1020448,1,6.621259093122237,0
4218880,1,5.804347875223793,0
650240,1,7.989662775591185,1
397824,1,6.966405375503306,1
179712,1,7.121846864577294,0
129024,1,7.461750159724905,1
256000,1,7.162583822664971,0
293888,1,6.329167103076499,0
10096,1,6.124894248463284,0
69120,1,7.216055974257618,1
544768,1,7.434287658238228,0
198200,1,5.685681058707286,0
39424,1,6.001317755885724,0
55296,1,7.819323132048342,1
417792,1,7.271634890210646,1
195072,1,6.867009326221708,1
1047552,1,6.553624801505641,0
92160,1,7.6579034231953536,1
33280,1,5.572492043292423,0
228416,1,6.512117846596237,0
271416,1,6.396735751626802,0
139264,1,7.666407417393095,1
1025536,1,6.573355524193916,0
3849216,1,3.618284496099737,0
849408,1,6.525917821592972,1
